key_id,length,value
kgw-03,512,7.183993046875879
kgw-03,512,5.4046162253401375
kgw-03,512,3.5226602280953054
kgw-03,512,2.9938207967349952
kgw-03,512,3.6181361349331636
kgw-03,512,7.907020380802636
kgw-03,512,7.108833879454707
kgw-03,512,6.603381797442179
kgw-03,512,5.755399993060316
kgw-03,512,7.9469131351400195
kgw-03,512,5.276163875099762
kgw-03,512,9.44113452382956
kgw-03,512,3.1216866492702118
kgw-03,512,8.821385498053193
kgw-03,512,6.581793068761733
kgw-03,512,7.39578761313524
kgw-03,512,5.09310359302938
kgw-03,512,6.3639610306789285
kgw-03,512,8.191075431218712
kgw-03,512,4.1512803849361735
kgw-03,512,9.171443976571224
kgw-03,512,9.979911795992102
kgw-03,512,4.1700371724083976
kgw-03,512,5.916343065171044
kgw-03,512,7.205101387564858
kgw-03,512,6.351073488299558
kgw-03,512,6.28375999594861
kgw-03,512,2.1053798026662975
kgw-03,512,8.364341768804712
kgw-03,512,7.765847365766682
kgw-03,512,4.929821969816765
kgw-03,512,5.76781731120474
kgw-03,512,7.981100123646707
kgw-03,512,7.964248652241103
kgw-03,512,6.833490955540644
kgw-03,512,12.76813053006212
kgw-03,512,0.4865336327998411
kgw-03,512,6.018647146591775
kgw-03,512,8.608808048223494
kgw-03,512,7.180804893387656
kgw-03,512,6.487807772622507
kgw-03,512,5.391291361472075
kgw-03,512,9.199667373411973
kgw-03,512,9.931459096297017
kgw-03,512,9.443365017680026
kgw-04,128,2.903464745245191
kgw-04,128,4.427188724235731
kgw-04,128,5.122542060195303
kgw-04,128,4.888888888888889
kgw-04,128,4.942441564001473
kgw-04,128,3.8002282059560812
kgw-04,128,3.525635762083446
kgw-04,128,3.3333333333333335
kgw-04,128,3.6664242344096882
kgw-04,128,4.079542458005146
kgw-04,128,6.558251799577893
kgw-04,128,3.4401648061622603
kgw-04,128,6.507240078691919
kgw-04,128,3.872983346207417
kgw-04,128,1.0369516947304254
kgw-04,128,1.7465452092823783
kgw-04,128,5.421151989096865
kgw-04,128,6.441288386528845
kgw-04,128,4.427188724235731
kgw-04,128,9.03696114115064
kgw-04,128,4.1760699754147375
kgw-04,128,3.619255434614984
kgw-04,128,2.6336286754210434
kgw-04,128,7.797606470364266
kgw-04,128,3.175533158401657
kgw-04,128,4.70437536140385
kgw-04,128,4.699219793398332
kgw-04,128,6.530303194575587
kgw-04,128,2.8401877872187726
kgw-04,128,5.698641048874861
kgw-04,128,0.5974379912529253
kgw-04,128,4.942441564001473
kgw-04,128,4.286208662612396
kgw-04,128,3.383764840919798
kgw-04,128,4.008459888474222
kgw-04,128,5.257849983583071
kgw-04,128,4.286101569802875
kgw-04,128,1.0369516947304254
kgw-04,128,6.090776713655637
kgw-04,128,5.732015352386977
kgw-04,128,7.800284895082002
kgw-04,128,5.732015352386977
kgw-04,128,3.9301878850246084
kgw-04,128,4.8488257455915145
kgw-04,128,0.8997354108424374
kgw-04,128,7.894775828363777
kgw-04,128,2.342606428329091
kgw-04,128,4.7699777957599565
kgw-04,128,4.9862068702740405
kgw-04,128,4.427188724235731
kgw-04,256,4.287483371536522
kgw-04,256,7.148148148148148
kgw-04,256,5.66881833850879
kgw-04,256,6.6824297419903465
kgw-04,256,7.410417377873241
kgw-04,256,6.974502000925911
kgw-04,256,6.2592592592592595
kgw-04,256,3.575277429186744
kgw-04,256,6.511786340516542
kgw-04,256,5.913164739915446
kgw-04,256,6.800765735834324
kgw-04,256,5.155066696336543
kgw-04,256,8.202761632452544
kgw-04,256,8.118637859995628
kgw-04,256,2.346353840341653
kgw-04,256,1.797434068545834
kgw-04,256,5.23163606809221
kgw-04,256,6.441288386528845
kgw-04,256,5.8643540622236605
kgw-04,256,10.174851712038027
kgw-04,256,6.948792289723034
kgw-04,256,5.780183934425398
kgw-04,256,2.909571869813232
kgw-04,256,10.29107003420828
kgw-04,256,5.331166226383616
kgw-04,256,6.032086208778172
kgw-04,256,6.499641015727971
kgw-04,256,7.814436675842198
kgw-04,256,4.185185185185185
kgw-04,256,6.404781918418871
kgw-04,256,2.5775333481682714
kgw-04,256,7.313071356019155
kgw-04,256,6.515556942388237
kgw-04,256,5.039047529047528
kgw-04,256,4.255826210924108
kgw-04,256,7.473028425354332
kgw-04,256,6.012383914104165
kgw-04,256,1.3875638123464207
kgw-04,256,8.928296334217794
kgw-04,256,6.352097575605493
kgw-04,256,9.84844336607029
kgw-04,256,8.46641699907157
kgw-04,256,5.7125098128215
kgw-04,256,6.8761326799234705
kgw-04,256,6.273872925193933
kgw-04,256,7.045638767423834
kgw-04,256,3.0486055597950434
kgw-04,256,7.6239986965736115
kgw-04,256,7.262478209508772
kgw-04,256,3.870328409458704
kgw-04,512,5.407380704358752
kgw-04,512,11.714412824002695
kgw-04,512,6.756541086800784
kgw-04,512,9.543225369715962
kgw-04,512,10.165875724194452
kgw-04,512,9.992087264911397
kgw-04,512,9.403390435736974
kgw-04,512,7.221396778225902
kgw-04,512,8.16496580927726
kgw-04,512,6.466360167344053
kgw-04,512,12.27662805212715
kgw-04,512,5.887840577551898
